Runways.21938,26402.1*A,09R/27L,48.0993413889398,-123.19756611147453,48.096501111189575,-123.18106388902537
Runways.21939,26402.11*A,17/35
Runways.21940,26402.2*U,09/27
Runways.21941,26402.21*A,09/27
Runways.21942,26404.*A,18/36
Runways.21943,26404.01*H,H1
Runways.21944,26405.*A,05/23,47.230978416525325,-123.15687602775493,47.23613969433379,-123.13820924994997
Runways.21945,26405.01*H,H1
Runways.21946,26407.12*H,H1
Runways.21947,26408.*A,17/35,47.6598166664382,-122.73251388898333,47.6530111108126,-122.73376111082212
Runways.21948,26408.85*A,07/25
Runways.21949,26408.9*A,06/24
Runways.21950,26409.*A,06/24
Runways.21951,26411.*A,15L/33R,47.90832777776735,-122.10366388885173,47.90125277771126,-122.1008527773584
Runways.21952,26411.*A,15R/33L,47.908169444400805,-122.10455833329527,47.901733333415066,-122.10200277812724
Runways.21953,26411.01*A,15/33
Runways.21954,26412.*A,11/29,46.70053611096283,-123.82761333321619,46.6947049999503,-123.81915333314534
Runways.21955,26412.01*H,H1
Runways.21956,26412.6*A,16/34
Runways.21957,26414.1*A,16/34
Runways.21958,26415.*A,16/34,47.090608610885816,-122.43120333356326,47.08314388912716,-122.43158833352773
Runways.21959,26415.2*A,N/S
Runways.21960,26415.21*A,18/36
Runways.21961,26416.*A,03/21,47.61008080536949,-117.55007988853191,47.63121697215141,-117.5182659170992
Runways.21962,26416.*A,07/25,47.616963527779724,-117.55326774986213,47.61676783332816,-117.52002902793092
Runways.21963,26416.2*A,N/S
Runways.21964,26416.21*H,H1
Runways.21965,26416.22*H,H1
Runways.21966,26416.23*H,H1
Runways.21967,26416.24*H,H1
Runways.21968,26416.26*H,H1
Runways.21969,26416.3*A,09/27
Runways.21970,26416.31*A,03/21
Runways.21971,26416.4*A,03/21
Runways.21972,26416.5*A,16/34
Runways.21973,26417.*A,03W/21W
Runways.21974,26417.*A,04L/22R,47.67919991695498,-117.33138822253058,47.68641677789456,-117.31657555595935
Runways.21975,26417.*A,04R/22L,47.68103991685421,-117.32414744470942,47.685289833114844,-117.31542097198594
Runways.21976,26418.5*A,07/25
Runways.21977,26419.*A,05/23,47.607524999914716,-117.68168333367527,47.622583333062174,-117.62991944436051
Runways.21978,26420.*A,06/24
Runways.21979,26424.3*A,16/34,48.25933477759907,-122.43618172230768,48.25453661115055,-122.43620511084441
Runways.21980,26424.32*A,16/34
Runways.21981,26424.5*A,07/25,46.58398252802576,-118.01034097250641,46.58388236098181,-117.99681713863623
Runways.21982,26424.7*H,H1
Runways.21983,26425.*A,13/31,48.34893477796191,-120.72338080540372,48.342596638608406,-120.71822236103871
Runways.21984,26425.13*H,H1
Runways.21985,26425.17*A,15/33
Runways.21986,26425.18*H,H1
Runways.21987,26425.6*A,09/27
Runways.21988,26425.8*A,07/25
Runways.21989,26425.9*H,H1
Runways.21990,26428.*A,07/25,46.32709913890155,-119.97713805574662,46.327047416966614,-119.96358922266045
Runways.21991,26431.3*H,H1
Runways.21992,26431.31*H,H1
Runways.21993,26431.32*H,H1
Runways.21994,26432.*A,16/34,47.151533333062446,-122.4765638887007,47.12382202768991,-122.47638630524376
Runways.21995,26432.*A,162/342
Runways.21996,26433.*C,02/20
Runways.21997,26434.4*A,17/35,47.274745277482154,-122.57687808364017,47.26113427759845,-122.57933624975331
Runways.21998,26436.*A,04/22,47.23393972247722,-117.0476491668188,47.23712777760202,-117.03984999981027
Runways.21999,26436.2*A,11/29
Runways.22000,26436.21*A,06/24
Runways.22001,26437.*A,06/24,46.47544513894972,-122.8150105832689,46.47888986101772,-122.7979472218893
Runways.22002,26437.01*A,16/34
Runways.22003,26438.*A,15/33,48.728857222244066,-119.46754444463906,48.720879444298845,-119.46372555544932
Runways.22004,26438.01*A,E/W
Runways.22005,26438.02*A,12/30
Runways.22006,26438.03*A,18/36
Runways.22007,26438.04*A,13/31
Runways.22008,26438.05*A,17/35
Runways.22009,26439.45*A,07/25
Runways.22010,26439.46*A,13/31
Runways.22011,26439.612*H,H1
Runways.22012,26439.62*H,H1
Runways.22013,26439.7*A,03/21
Runways.22014,26439.76*H,H1
Runways.22015,26439.76*H,H2
Runways.22016,26440.*A,10/28,48.35234333304727,-120.09883916669727,48.34882722227774,-120.08906249962625
Runways.22017,26444.*A,08/26,45.62109277805166,-122.66282333304638,45.61981194469573,-122.65015333348072
Runways.22018,26444.01*H,H1
Runways.22019,26444.02*H,H1
Runways.22020,26444.03*H,H1
Runways.22021,26444.2*A,E/W
Runways.22022,26444.3*A,14/32
Runways.22023,26444.4*A,07/25,45.6872511112063,-122.52661499978913,45.68730861079954,-122.51709083297479
Runways.22024,26444.41*H,H1
Runways.22025,26444.5*A,18/36
Runways.22026,26446.01*A,09/27
Runways.22027,26448.*A,17/35,47.461308611061405,-122.47645750032328,47.4558686113103,-122.47748638932721
Runways.22028,26448.*A,H1
Runways.22029,26448.1*A,16/34
Runways.22030,26448.2*H,H1
Runways.22031,26448.5*A,07/25
Runways.22032,26449.4*A,01/19
Runways.22033,26450.*A,02/20,46.08532108348147,-118.29167638894447,46.09976597242135,-118.27649008340217
Runways.22034,26450.*A,07/25,46.09902694422083,-118.29749269474489,46.09909755537861,-118.27980916703581
Runways.22035,26450.01*A,09/27
Runways.22036,26450.011*A,11/29
Runways.22037,26450.02*H,H1
Runways.22038,26450.03*H,H1
Runways.22039,26454.*A,17/35,46.96963749976509,-119.06561194403962,46.96199294434237,-119.06705147182454
Runways.22040,26454.1*A,E/W
Runways.22041,26455.7*A,07/25
Runways.22042,26455.72*A,09/27
Runways.22043,26455.8*H,H1
Runways.22044,26456.*A,03/21
Runways.22045,26456.1*A,06/24
Runways.22046,26456.2*A,16/34
Runways.22047,26457.*A,07/25,47.65602444430056,-120.06250527789508,47.65598388891999,-120.05042027741209
Runways.22048,26461.*A,07/25,47.39859341662819,-120.21513711153821,47.39858716694333,-120.19712913929801
Runways.22049,26461.*A,12/30,47.403225000272265,-120.21356111079703,47.39216944453044,-120.19729444458166
Runways.22050,26461.01*A,08/26
Runways.22051,26461.02*H,H1
Runways.22052,26463.*A,12/30,46.89926333359037,-124.10392361078581,46.89463805565642,-124.09756722256526
Runways.22053,26464.4*C,10/28
Runways.22054,26464.4*C,18/36
Runways.22055,26465.3*A,18/36
Runways.22056,26465.31*A,17/35
Runways.22057,26465.32*H,H1
Runways.22058,26466.1*H,H1
Runways.22059,26469.*A,07/25
Runways.22060,26469.2*A,10/28
Runways.22061,26471.*A,02/20,47.749142444719766,-118.74854738914017,47.75764319465501,-118.73927330521612
Runways.22062,26471.3*A,13/31
Runways.22063,26471.5*A,10/28
Runways.22064,26475.01*A,08/26
Runways.22065,26475.01*A,16/34
Runways.22066,26475.7*H,H1
Runways.22067,26475.8*H,H1
Runways.22068,26477.*A,13/31,48.43074305577468,-120.15156777745692,48.41915305547876,-120.14020444484565
Runways.22069,26477.8*H,H1
Runways.22070,26478.1*A,14/32,45.90126861118207,-122.73882250030552,45.89636777802529,-122.73572638930516
Runways.22071,26478.7*H,H1
Runways.22072,26480.*A,04/22,46.56389983330952,-120.54813480525603,46.56917402792276,-120.53494772193811
Runways.22073,26480.*A,09/27,46.572552027669545,-120.55954294403702,46.56542527786696,-120.5311332497646
Runways.22074,26480.01*A,07/25
Runways.22075,26480.02*A,11/29
Runways.22076,26480.03*H,H1
Runways.22077,26480.1*H,05/23,46.66863027758643,-120.4589441664088,46.67020805534564,-120.45298833338013
Runways.22078,26480.2*H,H1
Runways.22079,26480.21*H,H1
Runways.22080,26480.22*A,06/24
Runways.22081,26485.*A,N/S
Runways.22082,26485.01*A,09/27,46.92633383336818,-122.55838091674401,46.92363563895607,-122.54769708328838
Runways.22083,26487.*A,07/25
Runways.22084,26914.5*A,01/19
Runways.22085,27003.*A,09/27
Runways.22086,27004.01*A,18/36
Runways.22087,27004.1*A,09/27
Runways.22088,27004.1*A,18/36
Runways.22089,27004.4*A,09/27
Runways.22090,27005.2*A,18/36,45.286631277715465,-92.37561183329953,45.2756649164305,-92.37517175043847
Runways.22091,27006.*A,08/26
Runways.22092,27006.*A,18/36
Runways.22093,27010.*A,09/27,45.1535036666283,-89.12006644481937,45.15462411127867,-89.1069857220311
Runways.22094,27010.*A,17/35,45.15914111109545,-89.11027819487109,45.14856466687541,-89.10602180547671
Runways.22095,27010.01*H,H1
Runways.22096,27010.02*A,18/36
Runways.22097,27013.1*A,03/21,44.24892372248652,-88.52618311110228,44.26863249975632,-88.51273983365522
Runways.22098,27013.1*A,12/30,44.26117366686023,-88.52973194425975,44.25332338881644,-88.5074540557936
Runways.22099,27013.11*H,H1
Runways.22100,27017.9*A,09/27
Runways.22101,27018.1*A,N/S
Runways.22102,27020.*A,02/20,46.540550944170725,-90.92465266658942,46.5538766667812,-90.91732916650702
Runways.22103,27020.*A,13/31,46.55359161126527,-90.92127936154354,46.54736097200537,-90.91071236117713
Runways.22104,27020.01*H,H1
Runways.22105,27020.3*A,18/36
Runways.22106,27020.4*A,09/27
Runways.22107,27020.4*A,15/33
Runways.22108,27020.65*A,01/19
Runways.22109,27021.*A,18/36
Runways.22110,27021.05*A,18/36
Runways.22111,27023.*A,18/36,45.4605500000028,-92.37788333308988,45.45356666637062,-92.3785499998117
Runways.22112,27036.*A,01/19,43.515595499724924,-89.77174838913153,43.52917886098309,-89.76886808310682
Runways.22113,27036.*A,14/32,43.523969333048235,-89.77666883294687,43.5187322779387,-89.76922988857066
Runways.22114,27036.02*H,H1
Runways.22115,27036.03*A,08/26
Runways.22116,27039.*A,09/27
Runways.22117,27039.01*H,H1
Runways.22118,27041.*A,18/36
Runways.22119,27041.5*H,H1
Runways.22120,27042.*A,12/30
Runways.22121,27042.1*A,09/27
Runways.22122,27042.1*A,13/31
Runways.22123,27043.5*A,09/27
Runways.22124,27043.51*A,07/25,42.49580138900442,-88.97311638887295,42.49974833310163,-88.96210277758833
Runways.22125,27043.53*H,H1
Runways.22126,27044.11*A,01/19
Runways.22127,27044.12*A,09/27
Runways.22128,27045.2*A,07/25
Runways.22129,27046.01*A,01/19
Runways.22130,27046.03*A,09/27
Runways.22131,27048.*A,09/27
Runways.22132,27049.1*A,08/26,44.24969269470794,-90.86394272215976,44.251786916527095,-90.84662927788987
Runways.22133,27049.11*A,10/28
Runways.22134,27049.12*H,H1
Runways.22135,27049.5*A,09/27
Runways.22136,27052.1*A,18/36
Runways.22137,27052.11*H,H1
Runways.22138,27052.7*A,18/36
Runways.22139,27055.*A,02/20,43.15302500032539,-90.68026388879201,43.16262222196032,-90.67628333339383
Runways.22140,27055.*A,07/25,43.160396527523424,-90.67901994400738,43.165735694346566,-90.6617604723164
Runways.22141,27055.01*H,H1
Runways.22142,27055.02*A,11/29
Runways.22143,27056.*A,05/23,46.13217777787127,-89.65486666691667,46.13938888877286,-89.64404722198914
Runways.22144,27056.*A,16/34,46.1415999999411,-89.64723055581032,46.13328055541425,-89.64320555536514
Runways.22145,27057.*A,08/26,45.04344677778187,-92.02766927783159,45.04445969465173,-92.0149870279404
Runways.22146,27059.*A,18/36
Runways.22147,27061.*A,05/23
Runways.22148,27061.*A,09/27
Runways.22149,27061.*A,18/36
Runways.22150,27061.011*A,09/27
Runways.22151,27061.1*A,18/36
Runways.22152,27065.*A,03/21,42.59332222200734,-89.38041666645147,42.59669999995478,-89.37731388905337
Runways.22153,27065.*A,09/27,42.59695833331122,-89.38851388908137,42.59722500032895,-89.37949722189356
Runways.22154,27065.*A,15/33,42.59693888904449,-89.38177222241856,42.59335555573861,-89.37873888928351
Runways.22155,27065.8*A,03/21,43.085552777500915,-88.18050277762444,43.093494444373825,-88.17741388907898
Runways.22156,27065.8*A,09/27,43.09084166634799,-88.17981944445918,43.09084166634799,-88.17508611073437
Runways.22157,27065.8*A,18/36
Runways.22158,27066.*A,13/31
Runways.22159,27069.3*H,H1
Runways.22160,27070.5*A,06/24
Runways.22161,27070.5*A,06W/24W
Runways.22162,27071.*A,NE/SW
Runways.22163,27071.*A,NW/SE
Runways.22164,27073.*A,03/21
Runways.22165,27079.3*A,01/19,42.68584424990016,-88.30463661080611,42.69232383311398,-88.30284902806942
Runways.22166,27079.3*A,11/29,42.6935316391831,-88.31278074974837,42.68973313912733,-88.2976376109504
Runways.22167,27079.31*H,H1
Runways.22168,27079.32*H,H1
Runways.22169,27082.*A,08/26,46.19546897212644,-91.25614427813954,46.19707377803957,-91.24522336131413
Runways.22170,27082.*A,16/34,46.19915763899977,-91.24832763889876,46.18934252783283,-91.24449430569753
Runways.22171,27082.31*A,08/26
Runways.22172,27085.*A,09/27,43.93902583351191,-90.27024138891584,43.93945111114406,-90.23608194412408
Runways.22173,27086.7*A,18/36,42.53089722223444,-88.15619722178046,42.52469722237039,-88.15619722178046
Runways.22174,27090.*A,11/29,42.70608055558021,-90.9695083335029,42.7022388887398,-90.9596361108385
Runways.22175,27090.9*A,E/W
Runways.22176,27090.9*A,N/S
Runways.22177,27099.*A,05/23
Runways.22178,27099.*A,13/31
Runways.22179,27099.*A,18/36
Runways.22180,27099.12*A,18/36
Runways.22181,27099.3*A,N/S
Runways.22182,27099.55*A,09L/27R
Runways.22183,27099.55*A,09R/27L
Runways.22184,27101.*A,02/20
Runways.22185,27102.*A,07/25,45.30795933352159,-91.64278055533856,45.30902499991079,-91.63718888854629
Runways.22186,27102.*A,17/35,45.310253583303286,-91.63604527749406,45.30096505552296,-91.63483044441286
Runways.22187,27102.01*A,05/23
Runways.22188,27102.01*A,05W/23W
Runways.22189,27102.01*A,09/27
Runways.22190,27102.01*A,14/32
Runways.22191,27102.02*A,18/36
Runways.22192,27105.5*A,09/27
Runways.22193,27105.5*A,18/36
Runways.22194,27106.2*A,18/36
Runways.22195,27106.21*A,06/24
Runways.22196,27106.22*H,H1
Runways.22197,27106.23*A,01/19
Runways.22198,27106.24*A,18/36
Runways.22199,27111.*C,03W/21W
Runways.22200,27114.*A,05/23
Runways.22201,27114.*A,09/27
Runways.22202,27115.*A,04/22,44.61092583356447,-88.73403138848046,44.61757722236908,-88.7254438887247
Runways.22203,27115.*A,09/27,44.6112722222082,-88.73259444425031,44.611436111060655,-88.72491666658614
Runways.22204,27115.*A,14/32,44.618029722442614,-88.73825861137419,44.608808610909186,-88.72620222223304
Runways.22205,27115.02*A,09/27
Runways.22206,27123.*A,18/36
Runways.22207,27124.*U,11U/29U
Runways.22208,27124.*U,H1
Runways.22209,27129.*A,11/29
Runways.22210,27130.45*H,H1
Runways.22211,27130.46*A,05/23
Runways.22212,27130.55*A,03W/21W
Runways.22213,27130.55*A,04/22
Runways.22214,27130.75*A,18/36
Runways.22215,27131.5*A,09/27
Runways.22216,27131.65*A,05/23
Runways.22217,27131.71*A,06/24
Runways.22218,27131.72*A,01/19
Runways.22219,27131.8*A,01/19,45.51735202768974,-88.92568574970657,45.52482416686962,-88.92448927818977
Runways.22220,27131.8*A,12/30,45.52571463917649,-88.93742319470105,45.521992277762074,-88.92462588858827
Runways.22221,27131.9*A,09/27
Runways.22222,27131.9*A,18/36
Runways.22223,27132.2*A,09/27,45.21499047214938,-88.07806299983947,45.21488686094576,-88.07313597227143
Runways.22224,27132.2*A,18/36,45.21772222198886,-88.072880555185,45.210536638799056,-88.072880555185
Runways.22225,27132.4*A,09/27,45.50601288893723,-91.98907547211633,45.50592886139094,-91.97330886118868
Runways.22226,27132.4*A,18/36,45.509097721980595,-91.98000994466189,45.50362327785299,-91.98001416674371
Runways.22227,27132.41*C,18W/36W
Runways.22228,27133.1*A,18/36
Runways.22229,27133.3*A,04/22
Runways.22230,27133.31*A,11/29
Runways.22231,27133.46*A,E/W
Runways.22232,27133.76*A,N/S
Runways.22233,27134.*A,18/36,42.64017805543809,-88.60042972183595,42.628086666937236,-88.60181472188313
Runways.22234,27138.1*A,08/26
Runways.22235,27138.13*A,18/36
Runways.22236,27153.22*H,H1
Runways.22237,27153.23*A,11/29
Runways.22238,27153.8*A,18/36
Runways.22239,27153.92*A,09/27
Runways.22240,27153.93*A,18/36
Runways.22241,27153.94*H,H1
Runways.22242,27154.3*H,H1
Runways.22243,27155.1*A,18/36,46.351525361262965,-91.49656791652738,46.34524527758189,-91.49642297245798
Runways.22244,27159.6*A,NE/SW
Runways.22245,27163.01*A,18/36
Runways.22246,27163.02*H,H1
Runways.22247,27163.2*A,18/36
Runways.22248,27166.*A,04/22,45.92698447212368,-89.27605258324186,45.93661677804167,-89.26206861072362
Runways.22249,27166.*A,13/31,45.936273499781564,-89.27206483323657,45.92998419475432,-89.262201528148
Runways.22250,27166.*A,H1
Runways.22251,27166.1*C,04/22
Runways.22252,27168.1*A,08/26,42.796476694348414,-88.379492582933,42.79849616681286,-88.3652236109077
Runways.22253,27168.1*A,18/36,42.799988777870354,-88.372814416381,42.7932847777875,-88.37326602822043
Runways.22254,27168.11*A,N/S
Runways.22255,27168.2*A,N/S
Runways.22256,27170.*A,04/22,44.85928661129263,-91.49271636100062,44.875005083343225,-91.47063377795536
Runways.22257,27170.*A,14/32,44.868802194477745,-91.49476450008548,44.858458583035926,-91.48210422208784
Runways.22258,27170.01*H,H1
Runways.22259,27170.02*H,H1
Runways.22260,27170.1*A,03/21
Runways.22261,27170.12*A,04/22
Runways.22262,27170.13*A,12/30
Runways.22263,27173.*A,N/S
Runways.22264,27174.*A,18/36,42.875841666351924,-89.0756666666244,42.86944722250605,-89.0756666666244
Runways.22265,27174.01*H,H1
Runways.22266,27176.5*A,17/35
Runways.22267,27177.1*A,09/27
Runways.22268,27177.1*A,18/36
Runways.22269,27178.4*A,09/27
Runways.22270,27178.4*A,18/36
Runways.22271,27178.411*A,18/36
Runways.22272,27178.42*H,H1
Runways.22273,27178.43*A,02/20
Runways.22274,27178.9*A,03/21
Runways.22275,27179.3*A,13/31
Runways.22276,27179.9*A,18/36
Runways.22277,27181.*A,06/24,43.70414999991315,-90.26260277779807,43.70857222251958,-90.25265277809804
Runways.22278,27182.*A,09/27
Runways.22279,27184.*A,01/19,45.1329583335387,-87.19138055549287,45.13926944438941,-87.19013333365406
Runways.22280,27184.*A,14/32,45.138032000209826,-87.18948336122351,45.13268855569498,-87.1822555281256
Runways.22281,27186.*A,NW/SE
Runways.22282,27187.01*A,09/27
Runways.22283,27188.*A,16/34
Runways.22284,27190.5*A,18/36
Runways.22285,27191.*A,NE/SW
Runways.22286,27193.71*A,18/36
Runways.22287,27200.*A,09/27,43.771623166533075,-88.4989394165939,43.77133505569849,-88.48530797263753
Runways.22288,27200.*A,18/36,43.77913747216094,-88.48617791643002,43.76283994475424,-88.48619841688313
Runways.22289,27200.012*A,18/36
Runways.22290,27207.2*A,05/23
Runways.22291,27207.3*A,03/21,42.95861149981457,-88.82097708353378,42.96780186102136,-88.8142757781767
Runways.22292,27207.32*A,17/35
Runways.22293,27207.33*A,09/27
Runways.22294,27207.34*A,18/36
Runways.22295,27207.4*H,H1
Runways.22296,27207.7*A,11/29
Runways.22297,27209.*A,01/19,42.80803888892222,-88.09508055522443,42.814569444347,-88.09334166656603
Runways.22298,27209.*A,18/36,42.81183611091703,-88.09360555566388,42.808544444551494,-88.09376111153176
Runways.22299,27213.1*A,08/26,43.95972027797796,-89.79257355535786,43.96098891660898,-89.78216522262348
Runways.22300,27213.1*A,15/33,43.96495874971035,-89.79254266678683,43.956599499854356,-89.78683258317551
Runways.22301,27214.31*A,09/27
Runways.22302,27214.355*A,09/27
Runways.22303,27214.36*A,09/27,42.51835000024578,-88.30254999957258,42.51835000024578,-88.29596666636851
Runways.22304,27214.38*A,07/25
Runways.22305,27216.*A,15/33
Runways.22306,27218.2*A,04/22
Runways.22307,27224.*A,05/23,45.796129250060226,-92.66962183340615,45.80119969457862,-92.65900258342955
Runways.22308,27224.*A,12/30,45.800164472460715,-92.66940633295938,45.79596427776713,-92.65929638912134
Runways.22309,27224.01*H,H1
Runways.22310,27224.1*A,09/27
Runways.22311,27233.*A,03/21
Runways.22312,27233.*A,18/36
Runways.22313,27233.01*H,H1
Runways.22314,27233.02*H,H1
Runways.22315,27233.3*A,01/19
Runways.22316,27234.*A,06/24,44.48244447190193,-88.13804636081623,44.4930295000971,-88.11251594399751
Runways.22317,27234.*A,18/36,44.493816860941976,-88.13365586103475,44.4699548335576,-88.13361186155214
Runways.22318,27234.1*H,H1
Runways.22319,27235.2*H,H1
Runways.22320,27235.35*A,09/27
Runways.22321,27235.5*A,18/36
Runways.22322,27248.*A,11/29,43.35057611117282,-88.3966553608651,43.34773247247929,-88.38607241630072
Runways.22323,27248.*A,18/36,43.35234722214567,-88.39074166690811,43.34620555576413,-88.39157777745206
